487	much of what we see is horrible but it 's also undeniably exceedingly clever	1
488	there 's not a comedic moment in this romantic comedy	0
490	the hook is the drama within the drama , as an unsolved murder and an unresolved moral conflict jockey for the spotlight	1
492	marinated in clich s and mawkish dialogue	0
493	this movie , a certain scene in particular , brought me uncomfortably close to losing my lunch	0
494	in addition to gluing you to the edge of your seat , changing lanes is also a film of freshness , imagination and insight	1
495	in the end , the film feels homogenized and a bit contrived , as if we 're looking back at a tattered and ugly past with rose tinted glasses	0
496	while the frequent allusions to gurus and doshas will strike some westerners as verging on mumbo jumbo broad streaks of common sense emerge with unimpeachable clarity	1
498	unless you come in to the film with a skateboard under your arm , you 're going to feel like you were n't invited to the party	0
499	an energetic and engaging film that never pretends to be something it is n't	1
500	a compelling story of musical passion against governmental odds	1
502	mindless yet impressively lean spinoff of last summer 's bloated effects fest the mummy returns	1
503	what 's needed so badly but what is virtually absent here is either a saving dark humor or the feel of poetic tragedy	0
504	stone seems to have a knack for wrapping the theater in a cold blanket of urban desperation	0
505	` alice 's adventure through the looking glass and into zombie land ' is filled with strange and wonderful creatures	1
506	late marriage is an in your face family drama and black comedy that is filled with raw emotions conveying despair and love	1
507	remember it	1
508	thoroughly enjoyable	1
509	begins like a docu drama but builds its multi character story with a flourish	1
512	i 've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we 've got something pretty damn close	1
513	while it 's all quite tasteful to look at , the attention process tends to do a little fleeing of its own	0
514	a visual spectacle full of stunning images and effects	1
515	it 's always fascinating to watch marker the essayist at work	1
516	the film , despite the gratuitous cinematic distractions impressed upon it , is still good fun	1
517	but even while his characters are acting horribly , he is always sympathetic	1
518	narc is all menace and atmosphere	0
519	there is simply not enough of interest onscreen to sustain its seventy minute running time	0
520	lrb stevens is rrb so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits	0
522	it dabbles all around , never gaining much momentum	0
524	that rare documentary that incorporates so much of human experience drama , conflict , tears and surprise that it transcends the normal divisions between fiction and nonfiction film	1
525	hashiguchi covers this territory with wit and originality , suggesting that with his fourth feature the first to be released in the u s a major director is emerging in world cinema	1
526	when lrb reno rrb lets her radical flag fly , taking angry potshots at george w bush , henry kissinger , larry king , et al , reno devolves into a laugh free lecture	0
529	while the filmmaking may be a bit disjointed , the subject matter is so fascinating that you wo n't care	1
531	collateral damage is trash , but it earns extra points by acting as if it were n't	0
532	it 's anchored by splendid performances from an honored screen veteran and a sparkling newcomer who instantly transform themselves into a believable mother daughter pair	1
